id,area,component,kind,label,handlers,disabled,visibilityConditions,title,helpId,testPointers,evidence,reviewFlags
"src/ui/laser/super-console/SuperConsoleDialog.tsx:171:7","laser","SuperConsoleActions","native-button","{props.copyState === 'copied' ? 'Copied' : 'Copy visible'}","{""onClick"":""props.onCopy""}","props.visibleCount === 0","[]","Copy the filtered transcript as timestamped tab-separated values.","null","[""src/ui/laser/super-console/SuperConsoleDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/super-console/SuperConsoleDialog.tsx:179:7","laser","SuperConsoleActions","native-button","Close","{""onClick"":""props.onClose""}","null","[]","Close the expanded Super console and return to the workspace.","null","[""src/ui/laser/super-console/SuperConsoleDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/super-console/SuperConsoleLauncher.tsx:11:7","laser","SuperConsoleLauncher","native-button","Super console","{""onClick"":""() => setIsOpen(true)""}","null","[]","Open the expanded console: full history with source and time detail, filters, and search.","null","[""src/ui/laser/super-console/SuperConsoleDialog.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/super-console/SuperConsoleSnapshotCompare.tsx:46:7","laser","SuperConsoleSnapshotCompare","disclosure","Compare two controller snapshots","{}","null","[]","Expand or collapse read-only controller snapshot comparison.","null","[""src/ui/laser/super-console/SuperConsoleSnapshotCompare.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/super-console/SuperConsoleSnapshotCompare.tsx:139:7","laser","SnapshotCaptureControls","native-button","Export current snapshot","{""onClick"":""props.model.exportCurrent""}","props.model.rowsCount === 0","[]","props.model.rowsCount === 0 ? 'Read controller settings before exporting a snapshot.' : 'Export the current read-only controller settings snapshot.'","null","[""src/ui/laser/super-console/SuperConsoleSnapshotCompare.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/super-console/SuperConsoleSnapshotCompare.tsx:195:9","laser","SnapshotSlot","native-button","Load {props.label}","{""onClick"":""props.onLoad""}","null","[]","`Load a controller settings file into snapshot ${props.label}.`","null","[""src/ui/laser/super-console/SuperConsoleSnapshotCompare.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/super-console/SuperConsoleSnapshotCompare.tsx:202:9","laser","SnapshotSlot","native-button","Clear","{""onClick"":""props.onClear""}","props.snapshot === null","[]","props.snapshot === null ? `Snapshot ${props.label} is already empty.` : `Clear snapshot ${props.label} from this comparison.`","null","[""src/ui/laser/super-console/SuperConsoleSnapshotCompare.test.tsx""]","source-inventory-only","[]"
"src/ui/laser/super-console/SuperConsoleSnapshotCompare.tsx:233:11","laser","SnapshotComparisonResults","input-control","Include settings whose values are equivalent in both snapshots.","{""onChange"":""(event) => props.model.setShowEquivalent(event.target.checked)""}","null","[]","Include settings whose values are equivalent in both snapshots.","null","[""src/ui/laser/super-console/SuperConsoleSnapshotCompare.test.tsx""]","source-inventory-only","[]"
"src/ui/layers/AddLayerControls.tsx:33:7","layers","AddLayerControls","native-button","Add layer","{}","null","[]","Create a new cut layer using this color.","null","[]","source-inventory-only","[]"
"src/ui/layers/ArtworkRunOrderRow.tsx:48:5","layers","ArtworkRunOrderRow","other-interactive","`Run ${props.row.position}: ${props.row.name}`","{""onClick"":""props.onFocus""}","null","[]","null","null","[""src/ui/layers/ArtworkRunOrderList.test.tsx""]","source-inventory-only","[""nonsemantic-click-target-review""]"
"src/ui/layers/ArtworkRunOrderRow.tsx:59:9","layers","ArtworkRunOrderRow","other-interactive","Run","{""onClick"":""stopPropagation""}","null","[]","null","null","[""src/ui/layers/ArtworkRunOrderList.test.tsx""]","source-inventory-only","[""nonsemantic-click-target-review""]"
"src/ui/layers/ArtworkRunOrderRow.tsx:69:11","layers","ArtworkRunOrderRow","button-component-call","","{}","null","[]","null","null","[""src/ui/layers/ArtworkRunOrderList.test.tsx""]","source-inventory-only","[]"
"src/ui/layers/ArtworkRunOrderRow.tsx:97:9","layers","ArtworkRunOrderRow","native-button","Edit settings","{""onClick"":""(event) => { event.stopPropagation(); props.onEditSettings(); }""}","null","[]","`Edit settings for ${props.row.name}`","null","[""src/ui/layers/ArtworkRunOrderList.test.tsx""]","source-inventory-only","[]"
"src/ui/layers/ArtworkRunOrderRow.tsx:119:5","layers","RunSelectionButton","native-button","`Select ${props.name}`","{""onClick"":""(event) => { event.stopPropagation(); props.onSelect(); }""}","null","[]","`Select ${props.name} on the canvas`","null","[""src/ui/layers/ArtworkRunOrderList.test.tsx""]","source-inventory-only","[]"
"src/ui/layers/ArtworkRunOrderToolbar.tsx:41:9","layers","CanvasNumberingControls","native-button","Undo last","{""onClick"":""props.onUndoNumbering""}","!props.numbering.canUndo","[]","Undo the most recent canvas run-number assignment","null","[]","source-inventory-only","[]"
"src/ui/layers/ArtworkRunOrderToolbar.tsx:49:9","layers","CanvasNumberingControls","native-button","Done","{""onClick"":""props.onDoneNumbering""}","null","[]","Finish numbering and save it as one undoable change","null","[]","source-inventory-only","[]"
"src/ui/layers/ArtworkRunOrderToolbar.tsx:57:9","layers","CanvasNumberingControls","native-button","Cancel","{""onClick"":""props.onCancelNumbering""}","null","[]","Cancel numbering and restore the original run order","null","[]","source-inventory-only","[]"
"src/ui/layers/ArtworkRunOrderToolbar.tsx:84:7","layers","RunOrderTools","button-component-call","Run order tutorial","{}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/layers/ArtworkRunOrderToolbar.tsx:95:9","layers","RunOrderTools","native-button","Number on canvas","{""onClick"":""props.onStartNumbering""}","null","[]","Assign run numbers by clicking artwork on the canvas","null","[]","source-inventory-only","[]"
"src/ui/layers/ArtworkRunOrderToolbar.tsx:119:9","layers","RunOrderTools","native-button","Go","{""onClick"":""props.onJump""}","null","[]","Reveal the entered run number","null","[]","source-inventory-only","[]"
"src/ui/layers/AssignSelectionButton.tsx:10:5","layers","AssignSelectionButton","native-button","`Assign selection to ${layer.color}`","{""onClick"":""() => assignSelectionToLayer(layer.id)""}","!hasSelection","[]","Assign selected artwork to this layer","null","[]","source-inventory-only","[]"
"src/ui/layers/CncFeedPresetRows.tsx:52:9","layers","CncFeedPresetRows","native-button","`Save feeds preset for ${props.layer.color}`","{""onClick"":""() => { if (trimmedName.length === 0) return; saveCncFeedPreset(trimmedName, props.settings); setSaveName(''); }""}","trimmedName.length === 0","[]","Save this layer's feed, plunge, spindle, depth/pass, and stepover under a name.","null","[""src/ui/layers/CncFeedPresetRows.test.tsx""]","source-inventory-only","[]"
"src/ui/layers/CncLayerFields.tsx:59:7","layers","CncLayerFields","button-component-call","Cut type tutorial","{}","null","[]","null","null","[""src/ui/layers/CncLayerFields.clarity.test.tsx"",""src/ui/layers/CncLayerFields.tabs.test.tsx"",""src/ui/layers/CncLayerFields.test.tsx""]","source-inventory-only","[]"
"src/ui/layers/CncLayerFields.tsx:141:11","layers","CutDepthField","input-control","`Flat depth for ${props.layer.color}`","{""onChange"":""(event) => props.onCommit({ vCarveFlatDepthEnabled: event.target.checked })""}","null","[]","Limit the V-carve to a flat floor. Wide areas then require additional clearing paths. Leave off for an ordinary flowing-depth V-carve.","null","[""src/ui/layers/CncLayerFields.clarity.test.tsx"",""src/ui/layers/CncLayerFields.tabs.test.tsx"",""src/ui/layers/CncLayerFields.test.tsx""]","source-inventory-only","[]"
"src/ui/layers/CncLayerFields.tsx:189:11","layers","CutDepthField","native-button","Set to stock thickness ( {props.stockThicknessMm} mm)","{""onClick"":""() => props.onCommit({ depthMm: props.stockThicknessMm })""}","null","[""props.stockThicknessMm > 0""]","Set exactly to the measured stock thickness. Add a verified overcut manually only when the setup needs it.","null","[""src/ui/layers/CncLayerFields.clarity.test.tsx"",""src/ui/layers/CncLayerFields.tabs.test.tsx"",""src/ui/layers/CncLayerFields.test.tsx""]","source-inventory-only","[]"
"src/ui/layers/CncLayerToolFields.tsx:146:9","layers","HelicalEntryRows","input-control","`Helical entry for ${props.layer.color}`","{""onChange"":""(event) => { if (!event.target.checked) { const { helixEntry: _removed, ...rest } = props.settings; props.onCommitSettings(rest); return; } const { rampEntryDeg: _removed, ...rest } = props.settings; props.onCommitSettings({ ...rest, helixEntry: { minDiameterMm: 2, maxDiameterMm: 8, angleDeg: 3 }, }); }""}","null","[]","Descend into offset pockets with native G2/G3 circles instead of plunging. If a pocket roughing bit is assigned, edit Startup Setup > Tool Plan and choose Single bit because the two operations cannot currently compile together.","null","[""src/ui/layers/CncLayerCutDirectionFields.test.tsx"",""src/ui/layers/CncReliefFinishFields.test.tsx""]","source-inventory-only","[]"
"src/ui/layers/CncProfileLeadFields.tsx:69:11","layers","ProfileLeadDimensions","native-button","Use cutter radius ( {props.toolRadius} mm)","{""onClick"":""() => { const { radiusMm: _radius, ...profileLead } = lead; props.onCommit({ profileLead }); }""}","null","[""lead.radiusMm !== undefined""]","Remove the custom lead radius or length and follow the resolved cutter radius.","null","[]","source-inventory-only","[]"
"src/ui/layers/CncRetractPassesField.tsx:24:7","layers","CncRetractPassesField","input-control","`Retract between passes for ${props.layer.color}`","{""onChange"":""(e) => props.onCommit({ retractBetweenPasses: e.target.checked })""}","null","[]","Lift to safe Z and replunge before each pass, instead of stepping the bit straight down in place. Clears chips and gives a clean re-entry — the same motion a pocket uses.","null","[""src/ui/layers/CncRetractPassesField.test.tsx""]","source-inventory-only","[]"
"src/ui/layers/CncTabFields.tsx:20:9","layers","CncTabFields","input-control","`Holding tabs for ${layer.color}`","{""onChange"":""(e) => { onCommit({ tabsEnabled: e.target.checked }); if (!e.target.checked) disarmMatchingTabEditor(layer); }""}","null","[]","Leave small bridges on the deepest passes so cut-out parts stay attached.","null","[]","source-inventory-only","[]"
"src/ui/layers/CncTabFields.tsx:30:9","layers","CncTabFields","button-component-call","Holding tabs","{}","null","[]","null","null","[]","source-inventory-only","[]"
"src/ui/layers/CncTabPositionControls.tsx:44:7","layers","CncTabPositionControls","native-button","Edit positions","{""onClick"":""() => { seedAnchors(tabPathColor, settings.tabsPerShape); setToolMode({ kind: 'cnc-tabs', layerColor: tabPathColor, operationId: layer.id }); fitToSelection(); }""}","!canEdit","[]","canEdit ? 'Show the tabs on the selected contour and drag them to better locations.' : 'Select one unlocked profile object to edit its tab positions.'","null","[]","source-inventory-only","[]"
"src/ui/layers/CncTabPositionControls.tsx:62:9","layers","CncTabPositionControls","native-button","Reset automatic","{""onClick"":""() => { resetAnchors(tabPathColor); useUiStore.getState().resetToolMode(); }""}","null","[""manualCount > 0""]","Discard dragged positions and distribute tabs automatically again.","null","[]","source-inventory-only","[]"
"src/ui/layers/CutSettingsCommonFields.tsx:60:9","layers","MembershipFields","input-control","Show or hide this layer on the workspace without changing output.","{}","null","[]","Show or hide this layer on the workspace without changing output.","null","[]","source-inventory-only","[]"
"src/ui/layers/CutSettingsCommonFields.tsx:69:9","layers","MembershipFields","input-control","Include or exclude this layer when previewing, framing, exporting, or starting jobs.","{}","null","[]","Include or exclude this layer when previewing, framing, exporting, or starting jobs.","null","[]","source-inventory-only","[]"
"src/ui/layers/CutSettingsCommonFields.tsx:133:11","layers","LineModeFields","input-control","Cut settings enable tabs","{}","null","[]","Enable automatic bridge gaps on closed Line cuts.","null","[]","source-inventory-only","[]"
"src/ui/layers/CutSettingsCommonFields.tsx:166:11","layers","LineModeFields","input-control","Cut settings skip inner tabs","{}","null","[]","Leave inner contours and holes whole instead of adding tabs to them.","null","[]","source-inventory-only","[]"
"src/ui/layers/CutSettingsDefaultActions.tsx:12:7","layers","CutSettingsDefaultActions","button-component-call","Make Default","{""onClick"":""props.onMakeDefault""}","null","[]","Remember this layer's settings as the default for this color.","null","[]","source-inventory-only","[]"
"src/ui/layers/CutSettingsDefaultActions.tsx:19:7","layers","CutSettingsDefaultActions","button-component-call","Reset to Default","{""onClick"":""props.onResetToDefault""}","null","[]","Reset this layer to the saved default settings.","null","[]","source-inventory-only","[]"
"src/ui/layers/CutSettingsDefaultActions.tsx:26:7","layers","CutSettingsDefaultActions","button-component-call","Make Default for All","{""onClick"":""props.onMakeDefaultForAll""}","null","[]","Use this layer's settings as the default for all layer colors.","null","[]","source-inventory-only","[]"
"src/ui/layers/CutSettingsDialog.tsx:77:9","layers","CutSettingsDialog","button-component-call","Cancel","{""onClick"":""props.onCancel""}","null","[]","null","null","[""src/ui/layers/CutSettingsDialog.fill-density.test.tsx"",""src/ui/layers/CutSettingsDialog.native-submit.test.tsx"",""src/ui/layers/CutSettingsDialog.tutorial.test.tsx"",""src/ui/layers/LineContourEntryFields.test.tsx""]","source-inventory-only","[]"
